date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia
4/2/2016 22:00,0.268294,0.134378,0.202915,0.22952
4/2/2016 23:00,0.205991,0.0664866,0.0568469,0.0846849
4/3/2016 0:00,0.511417,0.0903127,0.0745432,0.354763
4/3/2016 1:00,0.253119,0.0876277,0.444024,0.218993
4/3/2016 2:00,0.145898,0.199778,0.0984044,0.29972
4/3/2016 3:00,0.313855,0.315152,0.258943,0.00897096
4/3/2016 4:00,0.396863,0.149871,0.194392,0.310364
4/3/2016 5:00,0.273966,0.21434,0.353918,0.121113
4/3/2016 6:00,0.321753,0.323081,0.426167,0.0925286
4/3/2016 7:00,0.0448029,0.318437,0.175267,0.0344505
4/3/2016 8:00,0.0635858,0.413541,0.225705,0.152346
4/3/2016 9:00,0.185046,0.108411,0.580462,0.0517396
4/3/2016 10:00,0.219115,0.161426,0.0127044,0.0860443
4/3/2016 11:00,0.499956,0.319917,0.170217,0.122632
4/3/2016 12:00,0.251046,0.0877249,2.00198,0.0260217
4/3/2016 13:00,0.0915995,0.44574,0.161101,0.119854
4/3/2016 14:00,0.0268348,0.46175,0.101335,0.315094
4/3/2016 15:00,0.393586,0.00139137,0.242053,0.28159
4/3/2016 16:00,0.359366,0.239569,0.484017,0.316256
4/3/2016 17:00,0.105256,0.305339,0.164246,0.396193
4/3/2016 18:00,0.398584,0.00523112,0.492132,0.520973
4/3/2016 19:00,0.242695,0.233378,0.0633801,0.00896428
4/3/2016 20:00,0.182252,0.366215,0.862172,0.0464518
4/3/2016 21:00,0.237932,0.145231,0.333839,0.181253
4/3/2016 22:00,0.287968,0.150967,0.139629,0.0835449
4/3/2016 23:00,0.00555685,0.311077,0.268748,0.495054
4/4/2016 0:00,0.0973902,0.117794,0.207506,0.204874
4/4/2016 1:00,0.117661,0.448365,0.32065,0.0420385
4/4/2016 2:00,0.457312,0.14916,0.112167,0.216443
4/4/2016 3:00,0.197468,0.313279,0.224454,0.217072
4/4/2016 4:00,0.109531,0.270871,0.0189208,0.474018
4/4/2016 5:00,0.416789,0.223901,0.161522,0.523494
4/4/2016 6:00,0.317672,0.343213,0.0300041,0.719882
4/4/2016 7:00,0.117851,0.0146341,0.11129,0.335527
4/4/2016 8:00,0.097027,0.0204789,0.328846,0.404069
4/4/2016 9:00,0.342167,0.0598551,0.326221,0.885453
4/4/2016 10:00,0.412301,0.191223,0.494012,0.124196
4/4/2016 11:00,0.210615,0.0958374,0.115016,0.0084962
4/4/2016 12:00,0.297664,0.491599,0.431167,0.159354
4/4/2016 13:00,0.287277,0.213528,0.211826,0.386285
4/4/2016 14:00,0.0196763,0.414463,0.369206,0.0984913
4/4/2016 15:00,0.137532,0.216774,0.0434764,0.31564
4/4/2016 16:00,0.0816363,0.0999679,0.301561,0.0814404
4/4/2016 17:00,0.395897,0.332235,0.325122,0.255071
4/4/2016 18:00,0.133455,0.0728249,0.0382268,0.0321246
4/4/2016 19:00,0.22569,0.0410879,0.185061,0.200497
4/4/2016 20:00,0.160556,0.216458,0.00721896,0.0503667
4/4/2016 21:00,0.347576,0.0016377,0.21434,0.458401
4/4/2016 22:00,0.193121,0.0743197,0.363477,0.27638
4/4/2016 23:00,0.167214,0.123456,0.0691703,0.0390317
4/5/2016 0:00,0.310061,0.101854,0.401282,0.400826
4/5/2016 1:00,0.408496,0.111985,0.152046,0.0585417
4/5/2016 2:00,0.271205,0.339578,0.23096,0.00306697
4/5/2016 3:00,0.201966,0.248804,0.474645,0.416074
4/5/2016 4:00,0.108218,0.339247,0.170974,0.0447341
4/5/2016 5:00,0.564443,0.480333,0.109633,0.347155
4/5/2016 6:00,0.24649,0.0823081,0.222298,0.32977
4/5/2016 7:00,0.54601,0.521139,0.376271,0.142302
4/5/2016 8:00,0.360229,0.565331,0.307825,0.134192
4/5/2016 9:00,0.0307793,0.196749,0.398308,0.428238
4/5/2016 10:00,0.145056,0.014899,0.0851181,0.237341
4/5/2016 11:00,0.112066,0.40575,0.179409,0.0808516
4/5/2016 12:00,0.36082,0.297957,0.181883,0.0315851
4/5/2016 13:00,0.0679271,0.537386,0.0374403,0.365731
4/5/2016 14:00,0.701932,0.226585,0.0483756,0.242601
4/5/2016 15:00,0.0365928,0.0529452,0.277039,0.0223025
4/5/2016 16:00,0.0158004,0.291453,0.34713,0.444767
4/5/2016 17:00,0.333604,0.233456,0.216351,0.0772328
4/5/2016 18:00,0.441944,0.331532,0.238727,0.0588949
4/5/2016 19:00,0.256079,0.264012,0.237668,0.240037
4/5/2016 20:00,0.185291,0.235396,0.32555,0.251283
4/5/2016 21:00,0.287293,0.117905,0.430541,0.0204033
4/5/2016 22:00,0.31481,0.0623638,0.0950537,0.178378
4/5/2016 23:00,0.205654,0.0899389,0.528283,0.114453
4/6/2016 0:00,0,0,0,0
4/6/2016 1:00,0.543376,0.217178,0.375776,0.402581
4/6/2016 2:00,0.425472,0.0635276,0.142956,0.581024
4/6/2016 3:00,0.473744,0.121752,0.22657,0.275558
4/6/2016 4:00,0.230434,0.117911,0.0148172,0.140753
4/6/2016 5:00,0.102681,0.371626,0.305356,0.00121584
4/6/2016 6:00,0.25757,0.291487,0.166374,0.315749
4/6/2016 7:00,0.104828,0.0771586,0.0372099,0.482889
4/6/2016 8:00,0.00540952,0.421728,0.0905969,0.112824
4/6/2016 9:00,0.0140832,0.581211,0.18776,0.287614
4/6/2016 10:00,0.0208812,0.185046,0.312813,0.0965025
4/6/2016 11:00,0.365644,0.839556,0.0502049,0.162083
4/6/2016 12:00,0.0580168,2.74587,0.632818,0.0783445
4/6/2016 13:00,0.328416,0.524802,56.81271,0.30376
4/6/2016 14:00,0.394566,0.4849,0.145961,0.0716803
4/6/2016 15:00,0.436285,0.366942,0.395921,0.383517
4/6/2016 16:00,0.114436,0.124672,0.513544,0.181269
4/6/2016 17:00,0.292218,0.288389,0.280715,0.150597
4/6/2016 18:00,0.0587773,0.260575,0.0491289,0.131965
4/6/2016 19:00,0.141488,0.208854,0.210646,0.473432
4/6/2016 20:00,0.565494,0.207797,0.286437,0.407183
4/6/2016 21:00,0.157384,0.312454,0.0299163,0.146136
4/6/2016 22:00,0.266319,0.229923,0.290452,0.0691515
4/6/2016 23:00,0.182252,0.228917,0.251156,0.0827645
4/7/2016 0:00,0.213696,0.372002,0.183173,0.363926
4/7/2016 1:00,0.509986,0.152928,0.141328,0.130147
4/7/2016 2:00,0.282556,0.0869539,0.14093,0.127287
4/7/2016 3:00,0.103489,0.162986,0.0737785,0.435304
4/7/2016 4:00,0.240097,0.0795996,0.166126,0.273524
4/7/2016 5:00,0.138367,0.575088,0.258097,0.309367
4/7/2016 6:00,0.654853,0.298781,0.250966,0.623875
4/7/2016 7:00,0.46444,0.241053,0.300917,0.305919
4/7/2016 8:00,0.174202,0.496791,0.196978,0.0104558
4/7/2016 9:00,0.394886,0.265237,0.194055,0.00463585
4/7/2016 10:00,0.456265,0.316202,0.303567,0.203737
4/7/2016 11:00,0.33522,0.225258,0.657782,0.133212
4/7/2016 12:00,0.0488182,0.365752,5.48174,0.0317762
4/7/2016 13:00,0.320792,0.330697,5.66384,0.139537
4/7/2016 14:00,0.496975,0.117444,1.86725,0.198921
4/7/2016 15:00,0.0309245,0.112243,0.0954165,0.351787
4/7/2016 16:00,0.261751,0.0601732,0.285916,0.0485591
4/7/2016 17:00,0.370699,0.506375,3.21447,0.278987
4/7/2016 18:00,0.197973,0.385954,0.0351817,0.32133
4/7/2016 19:00,0.444444,0.00184143,0.510803,0.309723
4/7/2016 20:00,0.610412,0.12569,0.0135972,0.944393
4/7/2016 21:00,0.722159,0.0427061,0.563401,1.06265
4/7/2016 22:00,0.204996,0.0909523,0.31499,0.389141
4/7/2016 23:00,0.0387942,0.115993,0.20867,1.4748
4/8/2016 0:00,0.220068,0.108428,0.182959,0.129203
4/8/2016 1:00,0.37863,0.0621473,0.510547,0.181968
4/8/2016 2:00,0.229842,0.0010403,0.880585,0.148923
4/8/2016 3:00,0.179116,0.28758,0.109326,0.20319
4/8/2016 4:00,0.331683,0.0484312,0.166002,0.179793
4/8/2016 5:00,0.244763,0.319789,0.089832,0.0160633
4/8/2016 6:00,0.233665,0.419493,16.20418,0.174468
4/8/2016 7:00,0.15047,2.94066,0.11944,0.170397
4/8/2016 8:00,0.382958,0.0891192,17.63448,0.350404
4/8/2016 9:00,0.343902,0.042351,0.310264,0.216669
4/8/2016 10:00,0.375485,0.527662,0.486016,0.181169
4/8/2016 11:00,0.0471287,0.258296,0.404276,0.0171985
4/8/2016 12:00,0.186694,0.915962,0.699887,0.236442
4/8/2016 13:00,0.27394,5.8159,8.04198,0.279021
4/8/2016 14:00,0.551959,0.6096,0.514857,0.261477
4/8/2016 15:00,0.0188763,0.190597,0.192688,0.131065
4/8/2016 16:00,0.129922,0.0327183,2.95419,0.302844
4/8/2016 17:00,0.354485,0.281649,0.513708,0.203117
4/8/2016 18:00,0.0859857,1.40599,0.362558,0.0240328
4/8/2016 19:00,0.287924,1.75824,0.139155,0.0582765
4/8/2016 20:00,0.391611,0.171255,0.524517,0.284093
4/8/2016 21:00,0.533454,0.0319156,0.135416,0.231934
4/8/2016 22:00,0.330548,0.307889,0.138061,0.24839
4/8/2016 23:00,0.135037,0.685959,0.286424,0.156756
4/9/2016 0:00,0.373268,0.0915292,0.134452,0.482782
4/9/2016 1:00,0.344804,0.210107,0.443347,0.358472
4/9/2016 2:00,0.0338484,0.324586,0.208267,0.287763
4/9/2016 3:00,0.340153,0.220847,0.127438,0.417034
4/9/2016 4:00,0.357116,0.131949,0.377558,0.223426
4/9/2016 5:00,0.230953,0.0631254,0.1092,0.347601
4/9/2016 6:00,0.341785,0.0613282,1.82756,0.751935
4/9/2016 7:00,0.102327,0.347539,0.445671,0.0576219
4/9/2016 8:00,0.420234,0.392199,1.90046,0.485301
4/9/2016 9:00,0.315133,0.361662,0.0990043,0.480725
4/9/2016 10:00,0.0827928,0.303564,0.0162419,0.666832
4/9/2016 11:00,0.359055,0.388355,0.110734,0.0419376
4/9/2016 12:00,0.192918,0.379835,10.44655,0.319466
4/9/2016 13:00,0.0192077,0.323517,0.261117,0.207049
4/9/2016 14:00,0.315302,0.238703,0.445198,0.548366
4/9/2016 15:00,0.12163,0.196505,0.32375,0.0111378
4/9/2016 16:00,0.623795,0.0491548,0.3211,0.015072
4/9/2016 17:00,0.229086,0.00562298,0.281666,0.473627
4/9/2016 18:00,0.471095,0.102436,0.352427,0.0596433
4/9/2016 19:00,0.298769,0.404845,0.235799,0.0395773
4/9/2016 20:00,0.116723,0.0180556,0.122491,0.107361
4/9/2016 21:00,0.471095,0.349879,0.156042,0.215383
4/9/2016 22:00,0.365661,0.386311,0.238529,0.184007
4/9/2016 23:00,0.636573,0.314564,0.086761,0.362186
4/10/2016 0:00,0.132018,0.196423,0.0813038,0.193343
4/10/2016 1:00,0.351984,0.0749665,0.0087801,0.0255824
4/10/2016 2:00,0.0482066,0.572698,0.154927,0.173494
4/10/2016 3:00,0.143563,0.191898,0.246435,0.294185
4/10/2016 4:00,0.395459,0.112004,0.0331958,0.183149
4/10/2016 5:00,0.327672,0.110374,0.235764,0.473184
4/10/2016 6:00,0.420122,0.159943,0.119129,0.196571
4/10/2016 7:00,0.124855,0.287817,0.0618339,0.107026
4/10/2016 8:00,0.341131,0.623224,0.448729,0.392272
4/10/2016 9:00,0.268259,0.561941,0.4216,0.173527
4/10/2016 10:00,0.36003,0.00826632,0.0537277,0.17303
4/10/2016 11:00,0.0204284,0.169063,0.297054,0.128012
4/10/2016 12:00,0.254755,0.0696101,31.76478,0.267032
4/10/2016 13:00,0.0744989,0.0178674,0.277074,0.0464946
4/10/2016 14:00,0.51905,0.00474109,0.288049,0.426068
4/10/2016 15:00,0.247631,0.1556,0.361487,0.251567
4/10/2016 16:00,0.224319,0.131257,0.0435971,0.305749
4/10/2016 17:00,0.649194,0.395036,0.0959001,0.252756
4/10/2016 18:00,0.082041,0.464206,0.149888,0.167559
4/10/2016 19:00,0.446621,0.021432,0.329186,0.00931725
4/10/2016 20:00,0.388789,0.0987756,0.329936,0.00163942
4/10/2016 21:00,0.453512,0.428657,0.0464712,0.0503096
4/10/2016 22:00,0.210226,0.129406,0.176508,0.08243
4/10/2016 23:00,0.136825,0.397632,0.22374,0.311373
4/11/2016 0:00,0.0668856,0.287906,0.107604,0.345134
4/11/2016 1:00,0.425782,0.075842,0.377535,0.178641
4/11/2016 2:00,0.602839,0.0441702,0.100832,0.513089
4/11/2016 3:00,0.366703,0.414693,0.319657,0.144531
4/11/2016 4:00,0.236415,0.0880618,4.31881,0.302439
4/11/2016 5:00,0.0576835,0.26098,0.921549,0.0219787
4/11/2016 6:00,0.799326,0.149347,0.479763,0.177699
4/11/2016 7:00,0.0297606,0.193165,3.1131,0.00718693
4/11/2016 8:00,0.147391,0.106404,0.356108,0.901759
4/11/2016 9:00,0.497969,0.21969,0.186364,0.380326
4/11/2016 10:00,0.0946223,0.290128,0.191042,0.314469
4/11/2016 11:00,0.0889925,0.211922,0.0416388,0.392224
4/11/2016 12:00,0.379043,0.186958,3.3199,0.249335
4/11/2016 13:00,0.00900047,0.224866,0.18928,0.0835257
4/11/2016 14:00,0.150884,0.371929,0.29436,0.485222
4/11/2016 15:00,0.484786,0.395807,3.09551,0.343902
4/11/2016 16:00,0.43084,0.0135854,0.0124567,0.112987
4/11/2016 17:00,0.204137,0.229077,0.0938797,0.178344
4/11/2016 18:00,0.0150976,0.47646,0.434772,0.450634
4/11/2016 19:00,0.296508,0.679417,0.256603,0.235848
4/11/2016 20:00,0.0972835,0.281101,0.134555,0.0620969
4/11/2016 21:00,0.265824,0.211856,0.362823,0.503303
4/11/2016 22:00,0.429848,0.112994,0.0630653,0.0749996
4/11/2016 23:00,0.134348,0.828204,0.149803,0.208547
4/12/2016 0:00,0.102035,0.325326,0.199614,0.25067
4/12/2016 1:00,0.263055,0.0925221,0.159507,0.0713651
4/12/2016 2:00,0.419956,0.567417,0.198429,0.439792
4/12/2016 3:00,0.131119,0.388379,0.52352,0.0285459
4/12/2016 4:00,0.180673,0.141574,0.280677,0.573067
4/12/2016 5:00,0.251279,0.00585578,0.0381851,0.0344713
4/12/2016 6:00,0.650957,0.15031,6.35613,0.147959
4/12/2016 7:00,0.499784,0.698619,0.445861,0.187765
4/12/2016 8:00,0.695291,0.422244,0.12627,0.183463
4/12/2016 9:00,0.460158,0.294638,1.11497,0.190597
4/12/2016 10:00,0.284555,0.0555999,0.838496,0.717066
4/12/2016 11:00,0.168016,0.113701,0.626233,0.32445
4/12/2016 12:00,0.322278,0.165752,0.359315,0.429266
4/12/2016 13:00,0.327849,0.564408,0.328576,0.525473
4/12/2016 14:00,0.37521,1.44533,0.00649765,0.0841152
4/12/2016 15:00,0.219574,0.220946,0.0926467,0.13751
4/12/2016 16:00,0.117396,0.50586,4.70404,0.252634
4/12/2016 17:00,0.268622,0.265256,0.146123,0.33035
4/12/2016 18:00,0.0188484,0.560928,0.382863,0.187996
4/12/2016 19:00,0.28436,0.32964,0.35925,0.176045
4/12/2016 20:00,0.320869,0.383905,0.381827,0.193343
4/12/2016 21:00,0.828204,0.168484,0.165969,0.151897
4/12/2016 22:00,0.124138,0.0419161,0.219905,0.115285
4/12/2016 23:00,0.480378,0.00352776,0.532526,0.407869
4/13/2016 0:00,0.225066,0.251753,0.214789,0.203594
4/13/2016 1:00,0.373086,0.200764,0.410085,0.131334
4/13/2016 2:00,0.156431,0.0967131,0.00865789,0.177401
4/13/2016 3:00,0.0153356,0.447067,0.186018,0.0199546
4/13/2016 4:00,0.263055,0.174902,0.729111,0.185837
4/13/2016 5:00,0.115232,0.165286,0.0385127,0.14801
4/13/2016 6:00,0.0503097,0.156221,0.224154,0.0558973
4/13/2016 7:00,0.115782,0.0167113,0.426068,0.368084
4/13/2016 8:00,0.159256,0.383881,0.506995,0.275372
4/13/2016 9:00,0.762314,0.369024,0.737301,0.536779
4/13/2016 10:00,0.0109687,0.108703,0.057048,0.612567
4/13/2016 11:00,0.0363236,0.19277,0.362843,0.0331366
4/13/2016 12:00,0.407848,0.584722,0.206111,0.120742
4/13/2016 13:00,0.192095,0.477365,3.51935,0.110687
4/13/2016 14:00,0.0964299,0.130527,0.591689,0.380466
4/13/2016 15:00,0.423004,0.31464,0.369337,0.0835742
4/13/2016 16:00,0.0622224,0.356493,0.425526,0.106448
4/13/2016 17:00,0.207921,0.220202,0.699593,0.0414414
4/13/2016 18:00,0.247395,0.160444,0.165503,0.593343
4/13/2016 19:00,0.225678,0.171448,0.469608,0.431838
4/13/2016 20:00,0.474145,0.0124406,0.398529,0.261871
4/13/2016 21:00,0.144511,0.701822,0.285462,0.682225
4/13/2016 22:00,0.0591951,0.32112,0.490174,0.463089
4/13/2016 23:00,0.152715,0.232766,0.0323174,0.0136123
4/14/2016 0:00,0.43175,0.655355,0.457679,0.414774
4/14/2016 1:00,0.0715616,0.332949,0.394887,0.0179852
4/14/2016 2:00,0.149837,0.0774899,0.020887,0.081895
4/14/2016 3:00,0.274254,0.38251,0.245443,0.122227
4/14/2016 4:00,0.36833,0.0736397,0.340194,0.391293
4/14/2016 5:00,0.0681841,0.194577,0.0748692,0.0556997
4/14/2016 6:00,0.451773,0.0253627,0.708853,0.103365
4/14/2016 7:00,0.050624,0.157195,0.00523337,0.243796
4/14/2016 8:00,0.461015,0.0433137,0.0322727,0.100372
4/14/2016 9:00,0.433255,0.248474,0.435619,0.211873
4/14/2016 10:00,0.616687,0.456469,0.156236,0.316369
4/14/2016 11:00,0.259611,0.3878,0.0484079,0.177828
4/14/2016 12:00,0.198038,0.279866,0.489358,0.0729744
4/14/2016 13:00,0.191156,0.0291789,0.547615,0.415915
4/14/2016 14:00,0.544213,0.290703,0.296872,0.398335
4/14/2016 15:00,0.134917,0.323731,0.010605,0.012725
4/14/2016 16:00,0.346698,0.242856,0.0380541,0.410164
4/14/2016 17:00,0.206917,0.0606033,0.253159,0.0764829
4/14/2016 18:00,0.354485,0.190038,0.202146,0.446177
4/14/2016 19:00,0.0545769,0.459067,0.105181,0.319178
4/14/2016 20:00,0.555667,0.733288,0.216109,0.211609
4/14/2016 21:00,0.668054,0.0295613,0.386144,0.550523
4/14/2016 22:00,0.156372,0.187271,0.225744,0.726436
4/14/2016 23:00,0.116549,0.290973,0.120011,0.493354
4/15/2016 0:00,0.0324273,0.125013,0.237249,0.118882
4/15/2016 1:00,0.0449459,0.0924389,0.0135929,0.603316
4/15/2016 2:00,0.152773,0.263811,0.0444428,0.126462
4/15/2016 3:00,0.713288,0.275897,0.224618,0.247008
4/15/2016 4:00,0.137889,0.0919619,0.392911,0.598085
4/15/2016 5:00,0.0738352,0.50277,0.454403,0.269731
4/15/2016 6:00,0.153059,0.103128,0.0932848,0.124698
4/15/2016 7:00,0.241079,0.0587874,0.0732095,0.0593581
4/15/2016 8:00,0.547958,0.0275271,0.231967,0.343835
4/15/2016 9:00,0.059989,0.106041,0.483095,0.187699
4/15/2016 10:00,0.320754,0.0653291,0.206095,0.288353
4/15/2016 11:00,0.513422,0.17356,0.281737,0.0806689
4/15/2016 12:00,0.149352,0.425183,0.0334329,0.543446
4/15/2016 13:00,0.446133,0.324683,0.230372,0.187238
4/15/2016 14:00,0.308729,0.00268009,0.0158058,0.124436
4/15/2016 15:00,0.394466,0.0678463,0.0763845,0.272921
4/15/2016 16:00,0.128512,0.255636,0.279848,0.929031
4/15/2016 17:00,0.232953,0.182291,0.0265351,0.256598
4/15/2016 18:00,0.38643,0.114882,0.671689,0.0606611
4/15/2016 19:00,0.50704,0.218079,0.0257023,0.407743
4/15/2016 20:00,0.0884179,0.144691,0.177583,0.163506
4/15/2016 21:00,0.262455,0.260231,0.0748288,0.181391
4/15/2016 22:00,0.18019,0.166247,0.52182,0.438742
4/15/2016 23:00,0.246103,0.235497,0.64102,0.389575
4/16/2016 0:00,0.390367,0.311605,0.166247,0.606852
4/16/2016 1:00,0.0800919,0.240723,0.411527,0.23637
4/16/2016 2:00,0.415643,0.229472,0.836153,0.0792042
4/16/2016 3:00,0.378976,0.541892,0.494385,0.218026
4/16/2016 4:00,0.374274,0.227134,0.372241,0.250972
4/16/2016 5:00,0.268189,0.231744,0.256252,0.277942
4/16/2016 6:00,0.192319,0.0528863,0.203627,0.672122
4/16/2016 7:00,0.176178,0.162208,0.28402,0.0604498
4/16/2016 8:00,0.472472,0.381896,0.372814,0.157076
4/16/2016 9:00,0.078436,0.191843,0.0126039,0.357343
4/16/2016 10:00,0.0803134,0.156754,0.0264493,0.029961
4/16/2016 11:00,0.153795,0.296589,0.407398,0.418224
4/16/2016 12:00,0.0151523,0.163612,0.470986,0.0843645
4/16/2016 13:00,0.773205,0.0277096,0.327771,0.12783
4/16/2016 14:00,0.350432,0.0774638,0.150181,0.280593
4/16/2016 15:00,0.344404,0.49611,0.135333,0.00779253
4/16/2016 16:00,0.358724,0.0794465,0.309783,0.147313
4/16/2016 17:00,0.0988178,0.125237,0.21561,0.599413
4/16/2016 18:00,0.165286,0.291786,0.132197,0.126035
4/16/2016 19:00,0.39421,0.190435,0.23386,0.0115097
4/16/2016 20:00,0.252904,0.254596,0.333507,0.469234
4/16/2016 21:00,0.277793,0.227729,0.635295,0.246743
4/16/2016 22:00,0.0540453,0.536978,0.115841,0.0799622
4/16/2016 23:00,0.637102,0.395697,0.971671,0.0988305
4/17/2016 0:00,0.291291,0.257667,0.060238,0.176868
4/17/2016 1:00,0.175258,0.0747993,0.411205,0.243927
4/17/2016 2:00,0.0410969,0.0937927,0.338727,0.498774
4/17/2016 3:00,0.0105356,0.162087,0.121592,0.357091
4/17/2016 4:00,0.178795,0.258975,0.520607,0.602737
4/17/2016 5:00,0.364104,0.308817,0.367847,2.1445
4/17/2016 6:00,0.612879,0.559378,0.31265,0.0269192
4/17/2016 7:00,0.237938,0.129602,0.151873,0.201153
4/17/2016 8:00,0.0954732,0.0504383,0.0591785,0.29295
4/17/2016 9:00,0.258765,0.0196632,1.35492,0.229528
4/17/2016 10:00,0.200132,0.515932,0.148595,0.274985
4/17/2016 11:00,0.0995276,0.593051,0.0512789,0.109983
4/17/2016 12:00,0.302968,0.13194,0.153969,0.119519
4/17/2016 13:00,0.0315548,0.219969,0.407449,0.194959
4/17/2016 14:00,0.185237,0.214904,0.70671,0.100134
4/17/2016 15:00,0.00354348,0.0322641,0.455638,0.757684
4/17/2016 16:00,0.520886,0.203897,0.513153,0.264813
4/17/2016 17:00,0.289808,0.282263,0.0975177,0.379668
4/17/2016 18:00,0.371381,0.0981777,0.406713,0.124941
4/17/2016 19:00,0.123417,0.292225,0.155751,0.0538132
4/17/2016 20:00,0.409334,0.763165,0.183826,0.198249
4/17/2016 21:00,0.00721379,0.519818,0.360875,0.0210715
4/17/2016 22:00,0.231354,0.0668054,0.637209,0.0887955
4/17/2016 23:00,0.414554,0.235942,0.0298478,0.015316
4/18/2016 0:00,0.178544,0.0190808,0.724022,0.179113
4/18/2016 1:00,0.0443424,0.187933,0.337883,0.0926364
4/18/2016 2:00,0.14574,0.45327,0.184002,0.474613
4/18/2016 3:00,0.0943456,0.222725,0.162347,0.234304
4/18/2016 4:00,0.513464,0.174692,0.343591,0.530722
4/18/2016 5:00,0.0704713,0.146146,0.387385,0.311501
4/18/2016 6:00,0.0548238,0.0155668,0.431066,0.251207
4/18/2016 7:00,0.314718,0.545221,0.194345,0.311937
4/18/2016 8:00,0.0959609,0.18818,3.31008,0.480554
4/18/2016 9:00,0.464836,0.0710277,0.162721,0.0242597
4/18/2016 10:00,0.219033,0.029454,0.137184,0.107413
4/18/2016 11:00,0.301648,0.48997,0.212088,0.484142
4/18/2016 12:00,0.433321,0.0126644,0.178013,0.249567
4/18/2016 13:00,0.316395,0.0695479,0.429122,0.190012
4/18/2016 14:00,0.335113,0.338452,0.142104,0.095105
4/18/2016 15:00,0.0915759,0.207136,0.200519,0.00475727
4/18/2016 16:00,0.336307,0.137856,0.210446,0.108548
4/18/2016 17:00,0.128458,0.210347,0.314578,0.456882
4/18/2016 18:00,0.157658,0.221011,0.176161,0.179201
4/18/2016 19:00,0.350912,0.526571,0.35537,0.566277
4/18/2016 20:00,0.194747,0.112134,0.0106695,0.575177
4/18/2016 21:00,0.149658,0.0610274,0.609486,0.304878
4/18/2016 22:00,0.275022,0.284402,0.461598,0.0969733
4/18/2016 23:00,0.206608,0.169924,0.172637,0.146898
4/19/2016 0:00,0.581856,0.71896,0.238081,0.396076
4/19/2016 1:00,0.0630476,0.0289441,0.129768,0.310977
4/19/2016 2:00,0.306599,0.0833053,0.280387,0.193146
4/19/2016 3:00,0.0556174,0.333215,0.358122,0.161491
4/19/2016 4:00,0.283593,0.106114,0.395394,0.294854
4/19/2016 5:00,0.549626,0.196583,0.465602,0.120136
