,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly
52,2016-04-03 04:00:00,0.434268,0.219146,0.210493,0.353261,0.0,0.0,0.0,0.0
53,2016-04-03 05:00:00,0.135698,0.14510399999999998,0.402658,0.494464,0.0,0.0,0.0,0.0
54,2016-04-03 06:00:00,0.0323945,0.72643,0.0698518,0.372623,0.0,0.0,0.0,0.0
55,2016-04-03 07:00:00,0.327063,0.100107,0.225674,0.274196,0.0,0.0,0.0,0.0
56,2016-04-03 08:00:00,0.00852258,0.0438086,0.484689,0.06583589999999999,0.0,0.0,0.0,0.0
57,2016-04-03 09:00:00,0.636885,0.35744000000000004,0.101007,0.030036700000000006,0.0,0.0,0.0,0.0
58,2016-04-03 10:00:00,0.452249,0.407079,0.430422,0.021416900000000003,0.0,0.0,0.0,0.0
59,2016-04-03 11:00:00,0.559485,0.0759556,0.286789,0.274015,0.0,0.0,0.0,0.0
60,2016-04-03 12:00:00,0.399161,0.229381,3.48706,0.205134,0.0,0.0,0.0,0.0
61,2016-04-03 13:00:00,0.6390710000000001,0.0707767,0.246317,0.393782,0.0,0.0,0.0,0.0
62,2016-04-03 14:00:00,0.629536,0.335489,0.482308,0.451809,0.0,0.0,0.0,0.0
63,2016-04-03 15:00:00,0.0505891,0.405257,0.595194,0.00930215,0.0,0.0,0.0,0.0
64,2016-04-03 16:00:00,0.196611,0.487027,0.34937,0.382865,0.0,0.0,0.0,0.0
65,2016-04-03 17:00:00,0.0629285,0.42455,0.34814,0.245422,0.0,0.0,0.0,0.0
66,2016-04-03 18:00:00,0.188113,0.270537,0.159166,0.198707,0.0,0.0,0.0,0.0
67,2016-04-03 19:00:00,0.264995,0.300865,0.32521500000000003,0.049718300000000014,0.0,0.0,0.0,0.0
68,2016-04-03 20:00:00,0.00196876,0.0450261,0.394959,0.268181,0.0,0.0,0.0,0.0
69,2016-04-03 21:00:00,0.335124,0.266852,0.378835,0.07953330000000003,0.0,0.0,0.0,0.0
70,2016-04-03 22:00:00,0.6199100000000001,0.171361,0.0262827,0.120914,0.0,0.0,0.0,0.0
71,2016-04-03 23:00:00,0.297095,0.585829,0.0076813,0.591179,0.0,0.0,0.0,0.0
72,2016-04-04 00:00:00,0.116661,0.183788,0.215353,0.0452163,0.0,0.0,0.0,0.0
73,2016-04-04 01:00:00,0.043081199999999986,0.276067,0.304794,0.32583,0.0,0.0,0.0,0.0
74,2016-04-04 02:00:00,0.393747,0.044492800000000006,0.774233,0.188649,0.0,0.0,0.0,0.0
75,2016-04-04 03:00:00,0.595627,0.203955,0.200008,0.128958,0.0,0.0,0.0,0.0
76,2016-04-04 04:00:00,0.185568,0.176429,0.129228,0.0867743,0.0,0.0,0.0,0.0
77,2016-04-04 05:00:00,0.31960500000000003,0.0573799,0.219361,0.160618,0.0,0.0,0.0,0.0
78,2016-04-04 06:00:00,0.370721,0.0712478,0.545601,0.0150097,0.0,0.0,0.0,0.0
79,2016-04-04 07:00:00,0.329884,0.448035,0.0723374,0.328244,0.0,0.0,0.0,0.0
80,2016-04-04 08:00:00,0.233393,0.269967,0.231579,0.25277,0.0,0.0,0.0,0.0
81,2016-04-04 09:00:00,0.119323,0.119649,0.305989,0.475442,0.0,0.0,0.0,0.0
82,2016-04-04 10:00:00,0.485874,0.053826,0.313603,0.25605700000000003,0.0,0.0,0.0,0.0
83,2016-04-04 11:00:00,0.21431,0.2625,0.053905600000000005,0.197927,0.0,0.0,0.0,0.0
84,2016-04-04 12:00:00,0.315514,0.111366,0.320784,0.269674,0.0,0.0,0.0,0.0
85,2016-04-04 13:00:00,0.334413,0.0436219,0.521528,0.626364,0.0,0.0,0.0,0.0
86,2016-04-04 14:00:00,0.157477,0.0924227,0.0153902,0.170665,0.0,0.0,0.0,0.0
87,2016-04-04 15:00:00,0.371096,0.0451131,0.28149,0.291317,0.0,0.0,0.0,0.0
88,2016-04-04 16:00:00,0.11756099999999997,0.0280617,0.445903,0.395334,0.0,0.0,0.0,0.0
89,2016-04-04 17:00:00,0.413595,0.164666,0.218485,0.125526,0.0,0.0,0.0,0.0
90,2016-04-04 18:00:00,0.0483756,0.0502049,0.29704400000000003,0.18196,0.0,0.0,0.0,0.0
91,2016-04-04 19:00:00,0.24293,0.125083,0.12621400000000002,0.254801,0.0,0.0,0.0,0.0
92,2016-04-04 20:00:00,0.233998,0.40601,0.106821,0.440582,0.0,0.0,0.0,0.0
93,2016-04-04 21:00:00,0.17139200000000002,0.0434454,0.13623,0.0270655,0.0,0.0,0.0,0.0
94,2016-04-04 22:00:00,0.0969282,0.224996,0.100996,0.0469852,0.0,0.0,0.0,0.0
95,2016-04-04 23:00:00,0.106523,0.586619,0.399941,0.214172,0.0,0.0,0.0,0.0
96,2016-04-05 00:00:00,0.0513366,0.22033000000000005,0.0259063,0.0586121,0.0,0.0,0.0,0.0
97,2016-04-05 01:00:00,0.347155,0.209604,0.034207199999999986,0.0950479,0.0,0.0,0.0,0.0
98,2016-04-05 02:00:00,0.22498,0.279947,0.07415189999999999,0.270276,0.0,0.0,0.0,0.0
99,2016-04-05 03:00:00,0.0500225,0.162037,0.17532799999999998,0.036288199999999986,0.0,0.0,0.0,0.0
100,2016-04-05 04:00:00,0.057439,0.5310819999999999,0.0431022,0.0745059,0.0,0.0,0.0,0.0
101,2016-04-05 05:00:00,0.0376106,0.426515,0.106248,0.382517,0.0,0.0,0.0,0.0
102,2016-04-05 06:00:00,0.0910055,0.494419,0.354042,0.2681,0.0,0.0,0.0,0.0
103,2016-04-05 07:00:00,0.195172,0.240693,0.184678,0.235629,0.0,0.0,0.0,0.0
104,2016-04-05 08:00:00,0.243039,0.14152,0.369338,0.28844000000000003,0.0,0.0,0.0,0.0
105,2016-04-05 09:00:00,0.426283,0.187638,0.213236,0.423518,0.0,0.0,0.0,0.0
106,2016-04-05 10:00:00,0.103575,0.432214,0.0225521,0.341478,0.0,0.0,0.0,0.0
107,2016-04-05 11:00:00,0.104297,0.559948,0.06738380000000001,0.113025,0.0,0.0,0.0,0.0
108,2016-04-05 12:00:00,0.258735,0.38976,0.118808,0.154297,0.0,0.0,0.0,0.0
109,2016-04-05 13:00:00,0.0508924,0.408496,0.165117,0.142949,0.0,0.0,0.0,0.0
110,2016-04-05 14:00:00,0.456056,0.0634889,0.618671,0.383773,0.0,0.0,0.0,0.0
111,2016-04-05 15:00:00,0.39896,0.4285020000000001,0.126918,0.255468,0.0,0.0,0.0,0.0
112,2016-04-05 16:00:00,0.360841,0.08797239999999999,0.310168,0.00291327,0.0,0.0,0.0,0.0
113,2016-04-05 17:00:00,0.326633,0.413704,0.620747,0.262757,0.0,0.0,0.0,0.0
114,2016-04-05 18:00:00,0.133115,0.193426,0.148401,0.197162,0.0,0.0,0.0,0.0
115,2016-04-05 19:00:00,0.198585,0.20368,0.28089200000000003,0.22788200000000006,0.0,0.0,0.0,0.0
116,2016-04-05 20:00:00,0.00229982,0.406113,0.0243205,0.199426,0.0,0.0,0.0,0.0
117,2016-04-05 21:00:00,0.182866,0.378585,0.207629,0.148707,0.0,0.0,0.0,0.0
118,2016-04-05 22:00:00,0.621591,0.0472517,0.17289100000000002,0.554887,0.0,0.0,0.0,0.0
119,2016-04-05 23:00:00,0.275049,0.0680395,0.18799,0.61531,0.0,0.0,0.0,0.0
120,2016-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2016-04-06 01:00:00,0.311391,0.496561,0.231177,0.416871,0.0,0.0,0.0,0.0
122,2016-04-06 02:00:00,0.316981,0.26648,0.428708,0.282522,0.0,0.0,0.0,0.0
123,2016-04-06 03:00:00,0.255875,0.288625,0.599486,0.216105,0.0,0.0,0.0,0.0
124,2016-04-06 04:00:00,0.0279754,0.735234,0.310827,0.611172,0.0,0.0,0.0,0.0
125,2016-04-06 05:00:00,0.610919,0.0862352,0.0208905,0.583592,0.0,0.0,0.0,0.0
126,2016-04-06 06:00:00,0.286605,0.491467,0.218147,0.38792,0.0,0.0,0.0,0.0
127,2016-04-06 07:00:00,0.4748020000000001,0.189967,0.513126,0.074301,0.0,0.0,0.0,0.0
128,2016-04-06 08:00:00,0.0486001,0.43072,0.534192,0.227449,0.0,0.0,0.0,0.0
129,2016-04-06 09:00:00,0.370216,0.0166695,0.284041,0.0261954,0.0,0.0,0.0,0.0
130,2016-04-06 10:00:00,0.548009,1.06141,0.32958200000000004,0.253246,0.0,0.0,0.0,0.0
131,2016-04-06 11:00:00,0.29985900000000004,0.724671,0.426893,0.249325,0.0,0.0,0.0,0.0
132,2016-04-06 12:00:00,0.7439720000000001,0.353569,0.183112,0.05864,0.0,0.0,0.0,0.0
133,2016-04-06 13:00:00,0.457172,0.104725,8.5164,0.379819,0.0,0.0,1.0,0.0
134,2016-04-06 14:00:00,0.127996,0.345237,8.87838,0.153116,0.0,0.0,1.0,0.0
135,2016-04-06 15:00:00,0.124918,0.225813,1.19615,0.572978,0.0,0.0,0.0,0.0
136,2016-04-06 16:00:00,0.289031,0.0840522,0.0943734,0.322214,0.0,0.0,0.0,0.0
137,2016-04-06 17:00:00,0.17014300000000002,0.537641,0.579254,0.113076,0.0,0.0,0.0,0.0
138,2016-04-06 18:00:00,0.209865,0.0588557,0.302816,0.258672,0.0,0.0,0.0,0.0
139,2016-04-06 19:00:00,0.230139,0.25628,0.433419,0.172551,0.0,0.0,0.0,0.0
140,2016-04-06 20:00:00,0.332769,0.25524600000000003,0.330849,0.199992,0.0,0.0,0.0,0.0
141,2016-04-06 21:00:00,0.4676270000000001,0.172456,0.27329499999999995,0.157869,0.0,0.0,0.0,0.0
142,2016-04-06 22:00:00,0.406922,0.101232,0.206235,0.0364806,0.0,0.0,0.0,0.0
143,2016-04-06 23:00:00,0.0551616,0.429415,0.294025,0.120202,0.0,0.0,0.0,0.0
144,2016-04-07 00:00:00,0.421954,0.343529,0.0771405,2.27902,0.0,0.0,0.0,1.0
145,2016-04-07 01:00:00,0.387635,0.0916969,0.054055499999999986,2.75024,0.0,0.0,0.0,1.0
146,2016-04-07 02:00:00,0.276577,0.153128,0.124771,4.99491,0.0,0.0,0.0,1.0
147,2016-04-07 03:00:00,0.0279313,0.472152,0.00574953,2.31834,0.0,0.0,0.0,1.0
148,2016-04-07 04:00:00,0.12670499999999998,0.275459,0.2522,1.65642,0.0,0.0,0.0,0.0
149,2016-04-07 05:00:00,0.0829098,0.159806,0.081946,0.8720319999999999,0.0,0.0,0.0,0.0
150,2016-04-07 06:00:00,0.0502453,0.525605,0.0263975,0.0162498,0.0,0.0,0.0,0.0
151,2016-04-07 07:00:00,0.351563,0.363327,0.382633,0.30201300000000003,0.0,0.0,0.0,0.0
152,2016-04-07 08:00:00,0.183772,0.0218937,0.0112288,0.0178931,0.0,0.0,0.0,0.0
153,2016-04-07 09:00:00,0.249261,0.0120055,0.110614,0.0224844,0.0,0.0,0.0,0.0
154,2016-04-07 10:00:00,0.0828189,0.00642619,0.552983,0.0361312,0.0,0.0,0.0,0.0
155,2016-04-07 11:00:00,0.177208,0.0302897,0.201354,0.285933,0.0,0.0,0.0,0.0
156,2016-04-07 12:00:00,0.101439,0.179885,0.260335,0.116844,0.0,0.0,0.0,0.0
157,2016-04-07 13:00:00,0.231951,0.140354,0.34349,0.250255,0.0,0.0,0.0,0.0
158,2016-04-07 14:00:00,0.129415,0.185874,0.314089,0.375438,0.0,0.0,0.0,0.0
159,2016-04-07 15:00:00,0.188251,0.228871,0.168235,0.124146,0.0,0.0,0.0,0.0
160,2016-04-07 16:00:00,0.476026,0.383167,0.175189,0.388683,0.0,0.0,0.0,0.0
161,2016-04-07 17:00:00,0.14821800000000002,0.127032,0.238057,0.329223,0.0,0.0,0.0,0.0
162,2016-04-07 18:00:00,0.0556582,0.236983,0.08549689999999999,0.24199,0.0,0.0,0.0,0.0
163,2016-04-07 19:00:00,0.189569,0.008190300000000001,0.14835299999999998,0.308161,0.0,0.0,0.0,0.0
164,2016-04-07 20:00:00,0.75111,0.208672,0.13778900000000002,0.461282,0.0,0.0,0.0,0.0
165,2016-04-07 21:00:00,0.249498,0.318619,0.12668900000000002,0.0420711,0.0,0.0,0.0,0.0
166,2016-04-07 22:00:00,0.463854,0.0796396,0.114637,0.039294,0.0,0.0,0.0,0.0
167,2016-04-07 23:00:00,0.0373645,0.108802,0.389688,0.294248,0.0,0.0,0.0,0.0
168,2016-04-08 00:00:00,0.166762,0.117511,0.06400080000000001,0.17907,0.0,0.0,0.0,0.0
169,2016-04-08 01:00:00,0.0230049,0.29987600000000003,0.16479000000000002,0.173677,0.0,0.0,0.0,0.0
170,2016-04-08 02:00:00,0.156256,0.309705,0.256805,0.119102,0.0,0.0,0.0,0.0
171,2016-04-08 03:00:00,0.298993,0.167227,0.553346,0.7686609999999999,0.0,0.0,0.0,0.0
172,2016-04-08 04:00:00,0.18523,0.309421,0.0450579,0.171732,0.0,0.0,0.0,0.0
173,2016-04-08 05:00:00,0.199181,0.00424886,1.63351,0.0643571,0.0,0.0,0.0,0.0
174,2016-04-08 06:00:00,0.0910409,0.139698,1.5854700000000002,0.274409,0.0,0.0,0.0,0.0
175,2016-04-08 07:00:00,0.341694,0.00209609,0.5209729999999999,0.0840588,0.0,0.0,0.0,0.0
176,2016-04-08 08:00:00,0.19487,0.38976,2.48037,0.367745,0.0,0.0,0.0,0.0
177,2016-04-08 09:00:00,0.0261377,0.375393,0.0234042,0.243415,0.0,0.0,0.0,0.0
178,2016-04-08 10:00:00,0.35696100000000003,0.130878,0.177824,0.122434,0.0,0.0,0.0,0.0
179,2016-04-08 11:00:00,0.36025,0.20620500000000005,0.581968,0.143576,0.0,0.0,0.0,0.0
180,2016-04-08 12:00:00,0.299824,0.0993258,0.426225,0.353672,0.0,0.0,0.0,0.0
181,2016-04-08 13:00:00,0.284208,0.0896719,0.0110547,0.225443,0.0,0.0,0.0,0.0
182,2016-04-08 14:00:00,0.0721123,0.141664,10.88603,0.188481,0.0,0.0,1.0,0.0
183,2016-04-08 15:00:00,0.334068,1.25822,0.147325,0.572631,0.0,0.0,0.0,0.0
184,2016-04-08 16:00:00,0.185568,1.1424299999999998,0.373357,0.319459,0.0,0.0,0.0,0.0
185,2016-04-08 17:00:00,0.00556809,0.0856051,8.15185,0.564604,0.0,0.0,1.0,0.0
186,2016-04-08 18:00:00,0.401918,0.339911,0.0793501,0.375169,0.0,0.0,0.0,0.0
187,2016-04-08 19:00:00,0.340791,0.385578,0.421191,0.0279313,0.0,0.0,0.0,0.0
188,2016-04-08 20:00:00,0.027043200000000003,0.26008400000000004,0.6062350000000001,0.0727126,0.0,0.0,0.0,0.0
189,2016-04-08 21:00:00,0.348401,0.281507,0.0227563,0.24752800000000005,0.0,0.0,0.0,0.0
190,2016-04-08 22:00:00,0.0522626,0.416371,0.22743400000000005,0.0471287,0.0,0.0,0.0,0.0
191,2016-04-08 23:00:00,0.308303,0.366573,0.171654,0.377448,0.0,0.0,0.0,0.0
192,2016-04-09 00:00:00,0.117944,0.0917768,0.187898,0.487155,0.0,0.0,0.0,0.0
193,2016-04-09 01:00:00,0.07879889999999999,0.245454,0.106726,0.342364,0.0,0.0,0.0,0.0
194,2016-04-09 02:00:00,0.00383732,0.204445,0.12646,0.102285,0.0,0.0,0.0,0.0
195,2016-04-09 03:00:00,0.422323,0.302571,0.325308,0.08947589999999997,0.0,0.0,0.0,0.0
196,2016-04-09 04:00:00,0.237543,0.157462,0.424838,0.353097,0.0,0.0,0.0,0.0
197,2016-04-09 05:00:00,0.355818,0.297078,0.453611,0.636386,0.0,0.0,0.0,0.0
198,2016-04-09 06:00:00,0.226461,0.241224,0.0292086,0.200163,0.0,0.0,0.0,0.0
199,2016-04-09 07:00:00,0.219023,0.0736291,0.277477,0.0580487,0.0,0.0,0.0,0.0
200,2016-04-09 08:00:00,0.610038,0.198592,0.292814,0.133575,0.0,0.0,0.0,0.0
201,2016-04-09 09:00:00,0.11706099999999997,0.0437991,0.234915,0.24850500000000006,0.0,0.0,0.0,0.0
202,2016-04-09 10:00:00,0.309137,0.274573,0.00564585,0.0750086,0.0,0.0,0.0,0.0
203,2016-04-09 11:00:00,0.281092,0.13104100000000002,0.110293,0.11447,0.0,0.0,0.0,0.0
204,2016-04-09 12:00:00,0.22552,0.21342,3.73431,0.329544,0.0,0.0,0.0,0.0
205,2016-04-09 13:00:00,0.507368,0.311291,0.398308,0.129935,0.0,0.0,0.0,0.0
206,2016-04-09 14:00:00,0.41412,0.390409,1.31664,0.225813,0.0,0.0,0.0,0.0
207,2016-04-09 15:00:00,0.165443,0.0468832,0.286352,0.121575,0.0,0.0,0.0,0.0
208,2016-04-09 16:00:00,0.208256,0.114402,0.0505631,0.080687,0.0,0.0,0.0,0.0
209,2016-04-09 17:00:00,0.050094699999999985,0.0182815,1.03094,0.033268099999999995,0.0,0.0,0.0,0.0
210,2016-04-09 18:00:00,0.536942,0.251298,0.169984,0.255039,0.0,0.0,0.0,0.0
211,2016-04-09 19:00:00,0.5464899999999999,0.580836,0.134378,0.13030999999999998,0.0,0.0,0.0,0.0
212,2016-04-09 20:00:00,0.23148600000000005,0.337439,0.261857,0.057487,0.0,0.0,0.0,0.0
213,2016-04-09 21:00:00,0.34193,0.591803,0.0361809,0.147261,0.0,0.0,0.0,0.0
214,2016-04-09 22:00:00,0.302083,0.446229,0.16732,0.248013,0.0,0.0,0.0,0.0
215,2016-04-09 23:00:00,0.411176,0.489186,0.278127,0.0437669,0.0,0.0,0.0,0.0
216,2016-04-10 00:00:00,0.416184,0.0357019,0.251283,0.106333,0.0,0.0,0.0,0.0
217,2016-04-10 01:00:00,0.135811,0.419591,0.306888,0.194335,0.0,0.0,0.0,0.0
218,2016-04-10 02:00:00,0.0908634,0.0431645,0.532231,0.375461,0.0,0.0,0.0,0.0
219,2016-04-10 03:00:00,0.433389,0.231409,0.542246,0.17272,0.0,0.0,0.0,0.0
220,2016-04-10 04:00:00,0.655875,0.473393,0.012745,0.111206,0.0,0.0,0.0,0.0
221,2016-04-10 05:00:00,0.118556,0.264592,0.40627,0.357648,0.0,0.0,0.0,0.0
222,2016-04-10 06:00:00,0.590353,0.374899,0.3009,0.0143274,0.0,0.0,0.0,0.0
223,2016-04-10 07:00:00,0.228346,0.042873,0.409182,0.587716,0.0,0.0,0.0,0.0
224,2016-04-10 08:00:00,0.305743,0.453953,0.00835992,0.161803,0.0,0.0,0.0,0.0
225,2016-04-10 09:00:00,0.529051,0.145263,0.08847639999999997,0.212445,0.0,0.0,0.0,0.0
226,2016-04-10 10:00:00,0.232912,0.327156,0.267549,0.426602,0.0,0.0,0.0,0.0
227,2016-04-10 11:00:00,0.37358,0.0669167,0.348764,0.293189,0.0,0.0,0.0,0.0
228,2016-04-10 12:00:00,0.242945,0.0523431,0.197223,0.16935,0.0,0.0,0.0,0.0
229,2016-04-10 13:00:00,0.464293,0.31719899999999995,0.0790013,0.0718681,0.0,0.0,0.0,0.0
230,2016-04-10 14:00:00,0.0943099,0.16614600000000002,0.41498,0.0361382,0.0,0.0,0.0,0.0
231,2016-04-10 15:00:00,0.234029,0.141808,0.377698,0.224487,0.0,0.0,0.0,0.0
232,2016-04-10 16:00:00,0.206266,0.248663,0.567711,0.130147,0.0,0.0,0.0,0.0
233,2016-04-10 17:00:00,0.21365,0.32286,0.024202,0.41155,0.0,0.0,0.0,0.0
234,2016-04-10 18:00:00,0.17820899999999998,0.380761,0.495645,0.109582,0.0,0.0,0.0,0.0
235,2016-04-10 19:00:00,0.157681,0.158119,0.421247,0.0278427,0.0,0.0,0.0,0.0
236,2016-04-10 20:00:00,0.25663,0.112656,0.157881,0.5789770000000001,0.0,0.0,0.0,0.0
237,2016-04-10 21:00:00,0.294111,0.0451335,0.271775,0.244198,0.0,0.0,0.0,0.0
238,2016-04-10 22:00:00,0.178732,0.159666,0.142749,0.333604,0.0,0.0,0.0,0.0
239,2016-04-10 23:00:00,0.0315579,0.333074,0.325867,0.191085,0.0,0.0,0.0,0.0
240,2016-04-11 00:00:00,0.223285,0.223223,0.100799,0.171485,0.0,0.0,0.0,0.0
241,2016-04-11 01:00:00,0.121774,0.363498,0.285681,0.100124,0.0,0.0,0.0,0.0
242,2016-04-11 02:00:00,0.216074,0.206787,0.15825999999999998,0.056292599999999984,0.0,0.0,0.0,0.0
243,2016-04-11 03:00:00,42.51119,0.0987698,4.29955,0.00463585,1.0,0.0,0.0,0.0
244,2016-04-11 04:00:00,0.103386,0.0666967,0.592956,3.89103,0.0,0.0,0.0,1.0
245,2016-04-11 05:00:00,0.188824,0.658378,0.347818,0.229474,0.0,0.0,0.0,0.0
246,2016-04-11 06:00:00,0.374384,0.0525841,0.0841968,0.419507,0.0,0.0,0.0,0.0
247,2016-04-11 07:00:00,0.1365,0.20988,0.188726,0.17549800000000002,0.0,0.0,0.0,0.0
248,2016-04-11 08:00:00,0.396764,0.193366,0.287294,0.200482,0.0,0.0,0.0,0.0
249,2016-04-11 09:00:00,0.182544,0.149713,0.06189450000000001,0.0251678,0.0,0.0,0.0,0.0
250,2016-04-11 10:00:00,0.0036827,0.0907215,0.0200104,0.0303551,0.0,0.0,0.0,0.0
251,2016-04-11 11:00:00,0.34456,0.165272,0.285715,0.333208,0.0,0.0,0.0,0.0
252,2016-04-11 12:00:00,0.347878,0.167754,0.0549426,0.0392317,0.0,0.0,0.0,0.0
253,2016-04-11 13:00:00,0.4258770000000001,0.371008,0.018642500000000003,0.891158,0.0,0.0,0.0,0.0
254,2016-04-11 14:00:00,0.353507,0.0222941,0.264721,0.27534400000000003,0.0,0.0,0.0,0.0
255,2016-04-11 15:00:00,0.6151770000000001,0.389736,0.226693,0.00437497,0.0,0.0,0.0,0.0
256,2016-04-11 16:00:00,0.0326462,0.231471,0.288322,0.461894,0.0,0.0,0.0,0.0
257,2016-04-11 17:00:00,0.0925819,0.083436,0.353898,0.118991,0.0,0.0,0.0,0.0
258,2016-04-11 18:00:00,0.211657,0.192325,0.222361,0.116243,0.0,0.0,0.0,0.0
